High,Low,Open,Close,Volume,Adj Close
423.6570129394531,420.51800537109375,423.6199951171875,422.7449951171875,57858600,422.7449951171875
425.3609924316406,419.635009765625,422.9070129394531,420.3489990234375,63454700,420.3489990234375
420.8909912109375,416.5150146484375,420.8110046386719,419.4110107421875,49792700,419.4110107421875
422.43499755859375,419.2569885253906,419.5920104980469,421.5639953613281,73478600,421.5639953613281
422.739013671875,420.5329895019531,421.87200927734375,422.4830017089844,50747500,422.4830017089844
427.2770080566406,422.8429870605469,422.8429870605469,425.19000244140625,70728800,425.19000244140625
426.6579895019531,422.9159851074219,425.6319885253906,423.7340087890625,69060400,423.7340087890625
425.3710021972656,423.01300048828125,423.93499755859375,424.2820129394531,45281000,424.2820129394531
429.9280090332031,424.427001953125,424.427001953125,429.7130126953125,54801500,429.7130126953125
432.625,428.9840087890625,429.57501220703125,430.5719909667969,39392800,430.5719909667969
431.3710021972656,426.0790100097656,430.635986328125,427.39898681640625,52125900,427.39898681640625
429.27398681640625,427.08599853515625,427.6109924316406,428.59100341796875,55670900,428.59100341796875
436.0199890136719,428.10400390625,428.7030029296875,435.5090026855469,52810500,435.5090026855469
443.0539855957031,434.406005859375,435.3240051269531,441.3890075683594,72890096,441.3890075683594
450.5480041503906,440.9519958496094,441.4159851074219,449.42498779296875,68204704,449.42498779296875
449.80999755859375,444.1499938964844,449.68798828125,445.73699951171875,58804400,445.73699951171875
450.2820129394531,444.33099365234375,445.8609924316406,450.2820129394531,50485400,450.2820129394531
460.14599609375,448.9280090332031,450.55999755859375,458.55499267578125,68198400,458.55499267578125
466.6199951171875,453.5920104980469,459.1210021972656,461.4259948730469,87091800,461.4259948730469
467.9649963378906,461.6210021972656,461.64801025390625,466.0889892578125,78971904,466.0889892578125
467.0790100097656,444.1340026855469,466.2619934082031,444.68701171875,93564896,444.68701171875
449.5509948730469,436.6499938964844,445.0379943847656,449.010986328125,74064704,449.010986328125
455.3840026855469,446.0169982910156,449.4079895019531,455.09698486328125,49258500,455.09698486328125
455.5870056152344,447.6969909667969,455.1780090332031,448.3179931640625,69322600,448.3179931640625
452.47900390625,447.927001953125,448.4840087890625,451.875,40660100,451.875
452.44500732421875,441.7760009765625,451.9330139160156,444.66900634765625,92127000,444.66900634765625
451.09698486328125,442.61700439453125,444.72698974609375,450.3039855957031,59366400,450.3039855957031
450.37799072265625,445.6300048828125,450.1830139160156,446.72198486328125,50407300,446.72198486328125
448.5060119628906,445.88299560546875,446.71099853515625,447.97601318359375,50440800,447.97601318359375
461.375,447.0679931640625,447.9419860839844,459.6029968261719,72796800,459.6029968261719
460.67498779296875,457.3240051269531,459.6390075683594,458.5360107421875,38364500,458.5360107421875
459.4169921875,455.9830017089844,458.4289855957031,458.5480041503906,40315000,458.5480041503906
462.4809875488281,456.531005859375,458.20599365234375,460.4830017089844,55493100,460.4830017089844
461.9289855957031,448.9540100097656,460.51800537109375,450.8949890136719,58956100,450.8949890136719
454.57598876953125,450.864013671875,450.864013671875,452.7279968261719,50605200,452.7279968261719
454.9490051269531,449.25,452.4469909667969,454.7659912109375,59849300,454.7659912109375
457.05499267578125,453.4530029296875,454.8500061035156,455.6700134277344,60845000,455.6700134277344
456.83599853515625,454.7860107421875,455.822998046875,455.6709899902344,37209000,455.6709899902344
458.6919860839844,455.4590148925781,455.7590026855469,457.5679931640625,28514000,457.5679931640625
458.20001220703125,452.94500732421875,457.58599853515625,454.1629943847656,59171500,454.1629943847656
455.0719909667969,453.6050109863281,454.0090026855469,453.7829895019531,64100300,453.7829895019531
455.99798583984375,453.29901123046875,453.6910095214844,454.6189880371094,86850096,454.6189880371094
454.63299560546875,438.7149963378906,454.52398681640625,438.7149963378906,96027400,438.7149963378906
444.0539855957031,437.3890075683594,437.7929992675781,442.6759948730469,81987904,442.6759948730469
443.77801513671875,441.70599365234375,442.96600341796875,443.18798828125,42762300,443.18798828125
443.427001953125,439.0350036621094,443.2179870605469,439.322998046875,39657600,439.322998046875
444.3450012207031,438.822998046875,439.3479919433594,444.1549987792969,50582500,444.1549987792969
447.1000061035156,443.92999267578125,444.2909851074219,445.9809875488281,65783100,445.9809875488281
450.2980041503906,446.06201171875,446.06201171875,449.5989990234375,65231000,449.5989990234375
453.6440124511719,447.89599609375,449.6719970703125,453.3840026855469,65203800,453.3840026855469
478.14898681640625,453.52099609375,453.52099609375,473.4639892578125,164780992,473.4639892578125
533.4730224609375,472.6990051269531,473.02899169921875,530.0399780273438,181199008,530.0399780273438
553.9600219726562,512.1790161132812,527.4769897460938,526.2329711914062,148736992,526.2329711914062
544.3489990234375,522.9630126953125,528.4710083007812,533.864013671875,87958704,533.864013671875
546.6179809570312,520.6619873046875,534.1909790039062,531.385986328125,138450000,531.385986328125
543.0800170898438,525.635986328125,531.1069946289062,536.9199829101562,86061800,536.9199829101562
540.3519897460938,533.0780029296875,536.5150146484375,537.9719848632812,60378200,537.9719848632812
574.6380004882812,536.9199829101562,537.6820068359375,569.1939697265625,122020000,569.1939697265625
590.1320190429688,564.2379760742188,569.7050170898438,572.7269897460938,94925296,572.7269897460938
582.8079833984375,569.177978515625,573.3079833984375,574.9769897460938,68874096,574.9769897460938
586.469970703125,574.6019897460938,574.6019897460938,585.5369873046875,72138896,585.5369873046875
590.2589721679688,567.5139770507812,585.4450073242188,576.5969848632812,107770000,576.5969848632812
582.8389892578125,573.1300048828125,577.1669921875,581.64501953125,80265800,581.64501953125
582.2030029296875,570.9509887695312,582.2030029296875,574.6300048828125,71301000,574.6300048828125
579.1270141601562,573.3250122070312,575.8369750976562,577.469970703125,66991900,577.469970703125
607.1160278320312,578.6740112304688,578.6740112304688,606.7269897460938,82357000,606.7269897460938
684.843994140625,607.0390014648438,609.6840209960938,672.7839965820312,277084992,672.7839965820312
716.0040283203125,664.4869995117188,671.6539916992188,704.3759765625,243295008,704.3759765625
704.5040283203125,662.8040161132812,704.5040283203125,685.5590209960938,186694000,685.5590209960938
696.302978515625,672.5609741210938,685.6849975585938,694.468994140625,99223800,694.468994140625
773.7219848632812,696.5230102539062,696.5230102539062,766.3079833984375,271633984,766.3079833984375
775.3560180664062,716.5560302734375,768.4869995117188,748.9089965820312,363320992,748.9089965820312
777.989990234375,733.9290161132812,748.7559814453125,756.2269897460938,252718000,756.2269897460938
766.6209716796875,745.6279907226562,756.68798828125,763.781005859375,136184992,763.781005859375
764.083984375,732.7269897460938,763.927001953125,737.2260131835938,174511008,737.2260131835938
735.8829956054688,639.0700073242188,735.8829956054688,666.6519775390625,309944000,666.6519775390625
678.6699829101562,587.4829711914062,665.9149780273438,596.1160278320312,266392992,596.1160278320312
629.3270263671875,558.1389770507812,597.4429931640625,623.9769897460938,253462000,623.9769897460938
681.7269897460938,625.27197265625,625.5750122070312,665.2990112304688,224316992,665.2990112304688
691.7310180664062,646.5590209960938,665.281005859375,665.1229858398438,126656000,665.1229858398438
665.97998046875,616.9340209960938,665.9310302734375,629.3670043945312,109225000,629.3670043945312
655.2750244140625,620.5239868164062,629.3489990234375,655.2750244140625,122134000,655.2750244140625
659.2479858398438,637.7730102539062,658.1019897460938,647.0009765625,138384992,647.0009765625
644.6820068359375,628.2839965820312,644.1220092773438,639.8900146484375,142456000,639.8900146484375
675.4030151367188,636.6079711914062,640.5910034179688,673.3369750976562,138980000,673.3369750976562
686.1539916992188,669.593994140625,672.5150146484375,676.2960205078125,134431008,676.2960205078125
703.7020263671875,676.3989868164062,676.7340087890625,703.7020263671875,112354000,703.7020263671875
704.968017578125,649.0089721679688,704.968017578125,658.6640014648438,129512000,658.6640014648438
683.6619873046875,650.5079956054688,658.8040161132812,683.6619873046875,92008400,683.6619873046875
683.4910278320312,665.0659790039062,683.208984375,670.6270141601562,130476000,670.6270141601562
681.8980102539062,670.4180297851562,670.4180297851562,677.3309936523438,134960992,677.3309936523438
682.4320068359375,611.833984375,678.0900268554688,640.56201171875,258091008,640.56201171875
666.7069702148438,636.4669799804688,640.68798828125,666.5230102539062,141970000,666.5230102539062
666.3839721679688,633.3989868164062,666.3839721679688,650.9600219726562,180536000,650.9600219726562
652.2940063476562,641.2639770507812,650.5989990234375,649.3599853515625,102532000,649.3599853515625
659.6290283203125,644.97998046875,648.4840087890625,647.6589965820312,107910000,647.6589965820312
675.2589721679688,646.7789916992188,648.2830200195312,664.551025390625,138172992,664.551025390625
668.7000122070312,654.468017578125,664.7969970703125,654.468017578125,131449000,654.468017578125
662.9019775390625,652.9229736328125,652.9229736328125,658.0780029296875,98511400,658.0780029296875
667.0770263671875,659.0399780273438,659.1710205078125,663.2550048828125,81673104,663.2550048828125
666.4600219726562,659.333984375,663.781005859375,660.7670288085938,50330200,660.7670288085938
682.364990234375,661.9929809570312,661.9929809570312,679.458984375,74407904,679.458984375
681.5549926757812,668.625,679.8090209960938,673.1060180664062,69465000,673.1060180664062
673.2769775390625,667.6320190429688,672.7379760742188,672.864013671875,61203300,672.864013671875
672.9290161132812,663.3599853515625,672.8060302734375,665.6849975585938,94636400,665.6849975585938
666.218994140625,660.4149780273438,665.22802734375,665.0120239257812,60491800,665.0120239257812
666.5830078125,646.7219848632812,664.9219970703125,650.6190185546875,134169000,650.6190185546875
656.3660278320312,648.5239868164062,650.7260131835938,655.5560302734375,69532200,655.5560302734375
663.1099853515625,652.7930297851562,655.4099731445312,661.2849731445312,118184000,661.2849731445312
661.8280029296875,653.39501953125,661.2630004882812,654.0969848632812,78176496,654.0969848632812
656.2249755859375,645.8790283203125,654.2260131835938,651.7839965820312,225135008,651.7839965820312
657.4559936523438,648.447021484375,651.6270141601562,654.3519897460938,147460992,654.3519897460938
657.594970703125,654.4920043945312,654.4920043945312,655.0349731445312,86428400,655.0349731445312
657.7960205078125,654.7860107421875,655.1110229492188,656.9920043945312,60703500,656.9920043945312
658.2230224609375,654.208984375,657.0120239257812,655.0469970703125,38456100,655.0469970703125
655.2849731445312,624.364990234375,655.0999755859375,624.6810302734375,110818000,624.6810302734375
626.1190185546875,605.8839721679688,624.6019897460938,606.27197265625,121887000,606.27197265625
612.8480224609375,531.333984375,606.39697265625,547.4650268554688,330932992,547.4650268554688
573.3599853515625,541.5469970703125,548.656005859375,566.35498046875,207982000,566.35498046875
579.4959716796875,565.7769775390625,566.3289794921875,578.2890014648438,125292000,578.2890014648438
578.281005859375,569.9819946289062,578.281005859375,575.0430297851562,66127900,575.0430297851562
588.39599609375,569.468994140625,575.030029296875,587.7780151367188,80797296,587.7780151367188
597.5130004882812,586.8159790039062,587.77099609375,592.6900024414062,82398400,592.6900024414062
592.9940185546875,588.0469970703125,592.7360229492188,591.0540161132812,61194100,591.0540161132812
591.0910034179688,584.7930297851562,591.0380249023438,587.801025390625,92228096,587.801025390625
599.9840087890625,586.3709716796875,587.6480102539062,592.10302734375,102905000,592.10302734375
597.5419921875,589.1199951171875,592.1240234375,589.1199951171875,74514400,589.1199951171875
589.9099731445312,583.8109741210938,588.7979736328125,587.5590209960938,69218000,587.5590209960938
589.7739868164062,584.97900390625,587.3569946289062,585.5880126953125,43563000,585.5880126953125
585.666015625,564.781005859375,585.5889892578125,570.4730224609375,60851100,570.4730224609375
573.5800170898438,563.239990234375,570.4940185546875,567.239990234375,57262300,567.239990234375
581.7379760742188,566.7160034179688,567.2429809570312,577.4390258789062,58405200,577.4390258789062
580.8939819335938,571.4299926757812,577.760986328125,573.2160034179688,54443000,573.2160034179688
577.7919921875,573.4299926757812,573.7069702148438,574.3179931640625,59896600,574.3179931640625
578.2379760742188,574.1820068359375,574.3389892578125,575.6300048828125,50631600,575.6300048828125
582.8179931640625,575.4569702148438,576.083984375,581.697021484375,45301400,581.697021484375
584.1580200195312,580.218017578125,581.9390258789062,581.3079833984375,38299400,581.3079833984375
588.447998046875,580.593994140625,581.3109741210938,586.7529907226562,72844000,586.7529907226562
589.4739990234375,581.6339721679688,586.77099609375,583.4149780273438,85349200,583.4149780273438
583.5900268554688,579.85498046875,583.4119873046875,580.1820068359375,56328200,580.1820068359375
580.4509887695312,575.1669921875,580.1799926757812,577.760986328125,136130000,577.760986328125
580.6229858398438,576.8579711914062,577.7529907226562,579.6510009765625,48856800,579.6510009765625
579.844970703125,568.6300048828125,579.4520263671875,569.947021484375,59698300,569.947021484375
574.0380249023438,569.739990234375,569.8300170898438,573.9119873046875,86301600,573.9119873046875
576.2780151367188,573.4650268554688,574.0709838867188,574.1069946289062,110398000,574.1069946289062
578.3569946289062,574.114013671875,574.114013671875,577.5029907226562,70342400,577.5029907226562
577.8610229492188,573.6420288085938,577.5910034179688,575.4719848632812,75840896,575.4719848632812
576.3109741210938,571.8140258789062,575.5460205078125,572.302978515625,76923400,572.302978515625
575.6430053710938,570.8109741210938,572.4099731445312,575.5369873046875,79910800,575.5369873046875
599.5,574.0560302734375,575.5549926757812,598.2119750976562,159014000,598.2119750976562
611.8369750976562,596.8480224609375,598.5900268554688,608.6339721679688,97942896,608.6339721679688
609.0549926757812,602.2420043945312,608.989990234375,606.5900268554688,82446800,606.5900268554688
610.8300170898438,605.0910034179688,606.5059814453125,610.4359741210938,78529104,610.4359741210938
614.5449829101562,608.5130004882812,610.572998046875,614.5440063476562,75032400,614.5440063476562
628.77001953125,613.843994140625,614.635009765625,626.3159790039062,86713000,626.3159790039062
626.8300170898438,620.2630004882812,626.3519897460938,622.8610229492188,64550200,622.8610229492188
625.094970703125,622.39501953125,622.927001953125,623.5089721679688,45016800,623.5089721679688
628.8179931640625,600.5059814453125,623.4240112304688,606.718994140625,73610800,606.718994140625
608.458984375,605.4110107421875,607.0050048828125,608.2429809570312,72812304,608.2429809570312
611.1929931640625,606.9249877929688,608.0250244140625,609.2410278320312,86920600,609.2410278320312
611.9520263671875,608.4099731445312,608.8410034179688,610.6840209960938,47877700,610.6840209960938
611.0859985351562,607.155029296875,610.5880126953125,607.155029296875,59464600,607.155029296875
609.260986328125,606.7349853515625,607.2459716796875,606.9730224609375,64963400,606.9730224609375
607.8599853515625,605.1920166015625,607.218017578125,605.9840087890625,37140300,605.9840087890625
610.1580200195312,605.8560180664062,606.2830200195312,609.8740234375,48679400,609.8740234375
610.9320068359375,608.27001953125,609.8709716796875,609.2269897460938,54796400,609.2269897460938
609.5250244140625,607.93798828125,609.2540283203125,608.31201171875,72710896,608.31201171875
603.5880126953125,595.8829956054688,603.5880126953125,597.1489868164062,82776200,597.1489868164062
598.4869995117188,596.2130126953125,597.2789916992188,596.2979736328125,67085300,596.2979736328125
603.2050170898438,595.7860107421875,596.198974609375,602.8419799804688,51067000,602.8419799804688
604.5800170898438,602.0449829101562,602.9609985351562,602.625,35359500,602.625
603.3809814453125,599.7109985351562,602.7490234375,600.8259887695312,33977800,600.8259887695312
608.1430053710938,600.3489990234375,600.8070068359375,608.0430297851562,59153800,608.0430297851562
608.2479858398438,604.1099853515625,608.02197265625,606.166015625,49422400,606.166015625
606.5900268554688,604.6069946289062,606.2429809570312,604.72802734375,48722600,604.72802734375
606.823974609375,604.8480224609375,605.0189819335938,605.6929931640625,55658600,605.6929931640625
609.7349853515625,604.1420288085938,605.7150268554688,609.7349853515625,56122400,609.7349853515625
615.2369995117188,609.9290161132812,609.9290161132812,613.9829711914062,56357000,613.9829711914062
614.0050048828125,609.6820068359375,613.947998046875,610.8920288085938,39249800,610.8920288085938
612.5679931640625,610.4550170898438,610.968017578125,612.1329956054688,46798300,612.1329956054688
612.0540161132812,609.47900390625,612.052001953125,610.2039794921875,49801600,610.2039794921875
613.8140258789062,609.6170043945312,610.218017578125,612.510986328125,68077504,612.510986328125
613.8189697265625,611.468994140625,612.469970703125,613.02099609375,56812100,613.02099609375
617.9119873046875,611.8209838867188,612.6079711914062,617.1209716796875,64071400,617.1209716796875
619.8489990234375,617.3410034179688,617.3410034179688,619.1079711914062,42345900,619.1079711914062
619.197998046875,616.6069946289062,619.1719970703125,616.7520141601562,39243400,616.7520141601562
621.3179931640625,616.197021484375,616.822021484375,618.9940185546875,67481104,618.9940185546875
642.0800170898438,618.5,619.2379760742188,641.072021484375,103590000,641.072021484375
641.3369750976562,635.9650268554688,640.8709716796875,636.1920166015625,92370200,636.1920166015625
638.8330078125,635.0289916992188,636.030029296875,636.7860107421875,61620700,636.7860107421875
641.2849731445312,637.0079956054688,637.0079956054688,640.3779907226562,58144600,640.3779907226562
642.1019897460938,637.3900146484375,640.3109741210938,638.64599609375,39035400,638.64599609375
642.8980102539062,638.9010009765625,639.0830078125,641.6309814453125,40298100,641.6309814453125
642.3280029296875,638.6630249023438,641.8179931640625,639.1929931640625,58063600,639.1929931640625
640.7360229492188,635.9959716796875,639.4110107421875,637.9600219726562,65546700,637.9600219726562
638.8740234375,628.0130004882812,638.1339721679688,630.52001953125,69381696,630.52001953125
631.9169921875,628.2579956054688,630.6630249023438,630.8569946289062,56957300,630.8569946289062
634.093994140625,630.6939697265625,630.8250122070312,632.8280029296875,55951000,632.8280029296875
658.197021484375,632.8499755859375,633.135986328125,657.2940063476562,78556496,657.2940063476562
661.1290283203125,653.885986328125,657.6209716796875,657.0709838867188,54474600,657.0709838867188
657.2520141601562,652.594970703125,657.1610107421875,653.760986328125,62218200,653.760986328125
664.4240112304688,653.697998046875,654.0020141601562,657.5880126953125,90378800,657.5880126953125
679.72802734375,657.677978515625,657.677978515625,678.3040161132812,88877104,678.3040161132812
688.593994140625,678.0399780273438,678.2139892578125,688.31298828125,96105296,688.31298828125
690.4439697265625,684.1619873046875,688.0,689.6510009765625,81145504,689.6510009765625
720.4019775390625,690.052001953125,690.2890014648438,714.47900390625,134760992,714.47900390625
714.1179809570312,696.4749755859375,714.1179809570312,701.864013671875,100665000,701.864013671875
709.2890014648438,691.6820068359375,702.6400146484375,700.9719848632812,97064400,700.9719848632812
736.4520263671875,701.3369750976562,701.3369750976562,729.7930297851562,130527000,729.7930297851562
740.8289794921875,722.3489990234375,730.0659790039062,740.8289794921875,84865200,740.8289794921875
745.7730102539062,678.156005859375,742.3460083007812,688.7000122070312,172808000,688.7000122070312
706.9299926757812,685.56298828125,689.1240234375,703.2349853515625,99907696,703.2349853515625
707.510009765625,697.739013671875,703.5250244140625,703.4180297851562,53752300,703.4180297851562
714.2579956054688,699.5599975585938,703.81201171875,711.52197265625,59902200,711.52197265625
710.7360229492188,699.9030151367188,710.7360229492188,703.1309814453125,65047100,703.1309814453125
712.9869995117188,702.3900146484375,703.0889892578125,709.8480224609375,79660800,709.8480224609375
740.0460205078125,708.6099853515625,709.8250122070312,723.2730102539062,132429000,723.2730102539062
723.0180053710938,711.2100219726562,722.843994140625,715.5339965820312,68807800,715.5339965820312
718.3179931640625,714.4099731445312,715.5549926757812,716.4110107421875,63119700,716.4110107421875
717.1480102539062,704.0349731445312,716.7520141601562,705.0540161132812,64622500,705.0540161132812
705.2570190429688,687.3150024414062,705.1959838867188,702.031005859375,80318096,702.031005859375
706.2839965820312,699.8079833984375,701.9970092773438,705.02099609375,62993000,705.02099609375
715.718017578125,705.260009765625,705.7940063476562,711.6190185546875,72038496,711.6190185546875
747.614990234375,709.0390014648438,711.1669921875,744.197998046875,141294000,744.197998046875
755.64501953125,739.510986328125,744.8759765625,740.9769897460938,108579000,740.9769897460938
752.8820190429688,736.8900146484375,740.7050170898438,751.5850219726562,87363104,751.5850219726562
756.2369995117188,744.4669799804688,751.8330078125,751.6160278320312,110608000,751.6160278320312
755.47998046875,717.9439697265625,751.8790283203125,731.0260009765625,154116000,731.0260009765625
741.7219848632812,730.510009765625,731.2650146484375,739.2479858398438,60802400,739.2479858398438
753.8699951171875,736.5269775390625,739.6430053710938,751.3469848632812,129906000,751.3469848632812
752.25,738.9240112304688,751.7410278320312,744.593994140625,76543800,744.593994140625
746.8319702148438,733.489990234375,744.6199951171875,740.2890014648438,85919296,740.2890014648438
741.6489868164062,734.5910034179688,740.4420166015625,741.6489868164062,67807600,741.6489868164062
742.2139892578125,729.625,741.510986328125,735.3820190429688,54962700,735.3820190429688
739.0180053710938,731.0850219726562,735.43701171875,732.0349731445312,52601800,732.0349731445312
738.0059814453125,732.4840087890625,732.4840087890625,735.81298828125,61888600,735.81298828125
737.4710083007812,734.5590209960938,736.3289794921875,735.60400390625,68511104,735.60400390625
747.9290161132812,736.2650146484375,736.2839965820312,745.6909790039062,84070800,745.6909790039062
758.2750244140625,746.0460205078125,746.0460205078125,756.7739868164062,80461904,756.7739868164062
781.2960205078125,757.5449829101562,757.5449829101562,777.9439697265625,127605000,777.9439697265625
778.2479858398438,764.8560180664062,778.2479858398438,771.155029296875,69547296,771.155029296875
773.8720092773438,768.1610107421875,771.6380004882812,773.8720092773438,60557900,773.8720092773438
773.468017578125,751.7130126953125,773.3939819335938,758.7000122070312,106363000,758.7000122070312
765.6220092773438,758.719970703125,758.719970703125,764.2239990234375,116218000,764.2239990234375
771.5430297851562,759.75,764.2109985351562,768.1320190429688,96426096,768.1320190429688
774.697998046875,765.9459838867188,768.0759887695312,770.8099975585938,80111904,770.8099975585938
774.5280151367188,769.6489868164062,769.9439697265625,772.7940063476562,68705296,772.7940063476562
777.0919799804688,772.9099731445312,773.0230102539062,774.6500244140625,53843100,774.6500244140625
774.7979736328125,765.4119873046875,774.7520141601562,769.7310180664062,57313400,769.7310180664062
781.9219970703125,770.0399780273438,770.0399780273438,780.0869750976562,76571000,780.0869750976562
788.4600219726562,777.9619750976562,780.64697265625,780.5560302734375,81645600,780.5560302734375
782.0339965820312,776.8389892578125,780.0050048828125,781.4810180664062,75979000,781.4810180664062
781.4349975585938,777.802001953125,780.0700073242188,778.0880126953125,81580096,778.0880126953125
785.031982421875,778.9630126953125,778.9630126953125,784.906982421875,83608200,784.906982421875
792.5089721679688,784.864013671875,785.166015625,790.8289794921875,78989800,790.8289794921875
794.7369995117188,788.0260009765625,791.0079956054688,790.530029296875,60524400,790.530029296875
793.6110229492188,790.3200073242188,790.6920166015625,792.7139892578125,74886400,792.7139892578125
801.3369750976562,791.4970092773438,792.2470092773438,800.8759765625,99629296,800.8759765625
834.281005859375,799.405029296875,800.6439819335938,834.281005859375,155576000,834.281005859375
875.781982421875,834.1489868164062,834.1799926757812,864.5399780273438,200027008,864.5399780273438
925.1170043945312,864.677001953125,864.8880004882812,921.9840087890625,275564000,921.9840087890625
923.47900390625,886.3350219726562,922.1799926757812,898.822021484375,137727008,898.822021484375
899.6519775390625,862.4240112304688,899.6519775390625,896.1829833984375,143664992,896.1829833984375
913.1840209960938,896.8980102539062,896.905029296875,907.6099853515625,123771000,907.6099853515625
940.0479736328125,904.2550048828125,908.35400390625,933.197998046875,167308000,933.197998046875
975.9210205078125,934.8309936523438,934.8309936523438,975.9210205078125,236630000,975.9210205078125
979.39697265625,954.5029907226562,975.125,973.4970092773438,199320000,973.4970092773438
972.5349731445312,934.8330078125,972.5349731445312,961.2379760742188,187474000,961.2379760742188
963.7429809570312,947.2360229492188,960.6270141601562,963.7429809570312,99135104,963.7429809570312
1003.0800170898438,958.698974609375,963.6580200195312,998.3250122070312,147775008,998.3250122070312
1031.3900146484375,996.7020263671875,998.6170043945312,1021.75,222184992,1021.75
1044.0799560546875,1021.5999755859375,1021.5999755859375,1043.8399658203125,185168000,1043.8399658203125
1159.4200439453125,1044.4000244140625,1044.4000244140625,1154.72998046875,344945984,1154.72998046875
1191.0999755859375,910.4169921875,1156.72998046875,1013.3800048828125,510199008,1013.3800048828125
1046.81005859375,883.9439697265625,1014.239990234375,902.2009887695312,351876000,902.2009887695312
908.5850219726562,823.5560302734375,903.4869995117188,908.5850219726562,279550016,908.5850219726562
942.7239990234375,887.2490234375,908.1749877929688,911.198974609375,158715008,911.198974609375
913.6859741210938,879.8070068359375,913.2440185546875,902.8280029296875,141876992,902.8280029296875
914.8729858398438,901.0599975585938,902.4400024414062,907.6790161132812,115808000,907.6790161132812
919.447998046875,762.7650146484375,908.114990234375,777.7570190429688,310928992,777.7570190429688
826.2459716796875,755.7559814453125,775.177978515625,804.833984375,222326000,804.833984375
829.0009765625,780.0029907226562,803.7369995117188,823.9840087890625,168968000,823.9840087890625
835.0850219726562,812.4559936523438,825.1420288085938,818.4119873046875,93063296,818.4119873046875
823.3070068359375,812.8709716796875,818.1420288085938,821.7979736328125,71013600,821.7979736328125
834.530029296875,820.27099609375,821.7830200195312,831.5339965820312,82755200,831.5339965820312
910.5609741210938,830.7960205078125,830.9459838867188,907.93798828125,155095008,907.93798828125
917.4990234375,858.3040161132812,909.3729858398438,886.6179809570312,225676992,886.6179809570312
904.614013671875,884.3380126953125,888.3350219726562,899.072998046875,105625000,899.072998046875
899.3980102539062,887.0079956054688,898.1719970703125,895.0260009765625,86728400,895.0260009765625
927.3670043945312,895.5349731445312,895.5490112304688,921.7890014648438,111158000,921.7890014648438
937.5250244140625,897.5640258789062,922.2050170898438,924.6729736328125,116573000,924.6729736328125
928.2659912109375,916.7379760742188,925.4990234375,921.0120239257812,73588600,921.0120239257812
924.14501953125,892.2860107421875,910.677001953125,892.68701171875,111349000,892.68701171875
903.2520141601562,891.68701171875,891.9240112304688,901.5419921875,120831000,901.5419921875
919.3259887695312,902.2239990234375,902.39501953125,917.5859985351562,131958000,917.5859985351562
923.2230224609375,915.8460083007812,918.3590087890625,919.75,125594000,919.75
923.9110107421875,919.8109741210938,919.8109741210938,921.5900268554688,68979600,921.5900268554688
923.4180297851562,919.1480102539062,922.0670166015625,919.4959716796875,60851700,919.4959716796875
923.0479736328125,919.4739990234375,920.1510009765625,920.3820190429688,78227296,920.3820190429688
972.0189819335938,920.958984375,920.958984375,970.4030151367188,164582000,970.4030151367188
989.114013671875,970.7420043945312,970.9409790039062,989.0230102539062,150110000,989.0230102539062
1013.52001953125,983.2210083007812,990.0009765625,1011.7999877929688,145820992,1011.7999877929688
1033.8699951171875,1008.7899780273438,1011.4600219726562,1029.9100341796875,201278000,1029.9100341796875
1045.9000244140625,1015.1599731445312,1031.3299560546875,1042.9000244140625,155064000,1042.9000244140625
1043.6300048828125,1022.3699951171875,1043.52001953125,1027.3399658203125,114208000,1027.3399658203125
1044.6400146484375,1028.1600341796875,1028.4000244140625,1038.1500244140625,111762000,1038.1500244140625
1061.9300537109375,1040.1400146484375,1040.1400146484375,1061.3499755859375,146007008,1061.3499755859375
1078.969970703125,1037.489990234375,1062.3199462890625,1063.0699462890625,201855008,1063.0699462890625
1088.989990234375,953.343994140625,1064.699951171875,994.3829956054688,407220000,994.3829956054688
998.905029296875,946.6909790039062,995.6320190429688,988.6740112304688,190452000,988.6740112304688
1009.2899780273438,982.8300170898438,988.8980102539062,1004.4500122070312,102261000,1004.4500122070312
1004.760009765625,996.9210205078125,1003.52001953125,999.1810302734375,67530000,999.1810302734375
1002.0999755859375,976.0020141601562,998.885009765625,990.6420288085938,100607000,990.6420288085938
1011.510009765625,986.4710083007812,991.7349853515625,1004.5499877929688,137946000,1004.5499877929688
1008.8400268554688,1001.5800170898438,1006.2100219726562,1007.47998046875,89759400,1007.47998046875
1033.3699951171875,1007.6500244140625,1007.6500244140625,1027.43994140625,122277000,1027.43994140625
1053.1700439453125,1025.6400146484375,1026.1199951171875,1046.2099609375,136474000,1046.2099609375
1061.0999755859375,1046.9599609375,1049.2099609375,1054.4200439453125,99073504,1054.4200439453125
1056.81005859375,1043.4599609375,1054.760009765625,1047.8699951171875,77423296,1047.8699951171875
1080.489990234375,1041.68994140625,1048.68994140625,1079.97998046875,109478000,1079.97998046875
1117.25,1076.9300537109375,1079.280029296875,1115.300048828125,186868992,1115.300048828125
1125.3900146484375,1100.550048828125,1114.800048828125,1117.43994140625,136100000,1117.43994140625
1176.6199951171875,1116.9599609375,1117.27001953125,1166.719970703125,189454000,1166.719970703125
1200.3900146484375,1131.9599609375,1172.7099609375,1173.6800537109375,330759008,1173.6800537109375
1174.8499755859375,1124.5899658203125,1170.4100341796875,1143.8399658203125,139960992,1143.8399658203125
